2020-01-23,江苏省,苏州市,320500,7969,15,47886,3503,38858,351,33120,2176,8051,2,0,0,0,164319,14712,149607,1
2020-01-23,江苏省,南通市,320600,2581,5,18640,1144,15446,138,20531,2176,8051,1,0,0,0,164319,14712,149607,1
2020-01-23,江苏省,连云港市,320700,642,3,5205,167,9251,66,7972,2176,8051,1,0,0,0,164319,14712,149607,1
2020-01-23,江苏省,扬州市,321000,1553,6,5309,1047,12802,121,16848,2176,8051,1,0,0,0,164319,14712,149607,1
2020-01-23,浙江省,杭州市,330100,5157,11,37697,1219,54578,297,71513,2137,5737,6,0,0,0,164319,14712,149607,1
2020-01-23,浙江省,宁波市,330200,4647,114,26881,790,26299,121,33922,2137,5737,5,0,0,0,164319,14712,149607,1
2020-01-23,浙江省,温州市,330300,3779,12,9990,21191,15190,427,0,2137,5737,1,0,1,0,164319,14712,149607,1
2020-01-23,浙江省,嘉兴市,330400,1788,21,13461,886,10196,89,0,2137,5737,1,0,0,0,164319,14712,149607,1
2020-01-23,浙江省,绍兴市,330600,1422,39,21267,0,10129,83,0,2137,5737,1,0,0,0,164319,14712,149607,1
2020-01-23,浙江省,金华市,330700,11698,26,18073,0,18992,58,0,2137,5737,1,0,0,0,164319,14712,149607,1
2020-01-23,浙江省,衢州市,330800,461,21,1345,0,3848,40,0,2137,5737,2,0,0,0,164319,14712,149607,1
2020-01-23,浙江省,舟山市,330900,137,5,3113,0,2398,98,0,2137,5737,1,0,0,0,164319,14712,149607,1
2020-01-23,浙江省,台州市,331000,1606,10,5790,0,9543,175,0,2137,5737,4,0,0,0,164319,14712,149607,1
2020-01-23,安徽省,合肥市,340100,1110,176,12829,937,34093,147,32412,2599,6324,6,0,0,0,164319,14712,149607,1
2020-01-23,安徽省,蚌埠市,340300,206,137,1263,269,3959,36,7722,2599,6324,1,0,0,0,164319,14712,149607,1
2020-01-23,安徽省,安庆市,340800,4786,1916,1940,6048,5621,152,10242,2599,6324,1,0,0,0,164319,14712,149607,1
2020-01-23,安徽省,滁州市,341100,958,460,1303,811,3918,62,5571,2599,6324,1,0,0,0,164319,14712,149607,1
2020-01-23,安徽省,阜阳市,341200,913,180,1528,493,8488,97,12411,2599,6324,2,0,0,0,164319,14712,149607,1
2020-01-23,安徽省,六安市,341500,320,153,927,288,2530,32,4771,2599,6324,2,0,0,0,164319,14712,149607,1
2020-01-23,安徽省,亳州市,341600,358,98,619,163,4442,8,6971,2599,6324,1,0,0,0,164319,14712,149607,1
2020-01-23,安徽省,池州市,341700,176,55,405,121,1306,16,1975,2599,6324,1,0,0,0,164319,14712,149607,1
2020-01-23,福建省,福州市,350100,332,5,22973,148,21296,97,48332,3238,3941,1,0,0,0,164319,14712,149607,1
2020-01-23,福建省,厦门市,350200,450,1,53751,175,21383,30,136968,3238,3941,1,0,0,0,164319,14712,149607,1
2020-01-23,福建省,泉州市,350500,3897,322,17847,2091,11468,114,61222,3238,3941,1,0,0,0,164319,14712,149607,1
2020-01-23,福建省,宁德市,350900,109,6,1518,106,3032,4,15093,3238,3941,1,0,0,0,164319,14712,149607,1
2020-01-23,江西省,南昌市,360100,149,38,5258,158,23476,19,19420,4818,4648,2,0,0,0,164319,14712,149607,1
2020-01-23,江西省,萍乡市,360300,67,11,584,29,2256,42,2854,4818,4648,1,0,0,0,164319,14712,149607,1
2020-01-23,江西省,九江市,360400,363,30,2818,194,8145,111,10875,4818,4648,1,0,0,0,164319,14712,149607,1
2020-01-23,江西省,新余市,360500,29,9,1847,29,3669,4,4305,4818,4648,1,0,0,0,164319,14712,149607,1
2020-01-23,江西省,吉安市,360800,129,24,1421,115,6040,9,7009,4818,4648,1,0,0,0,164319,14712,149607,1
2020-01-23,江西省,抚州市,361000,89,36,682,198,3952,15,3439,4818,4648,1,0,0,0,164319,14712,149607,1
2020-01-23,山东省,青岛市,370200,3731,321,46440,1687,41435,279,82282,1622,10047,3,0,0,0,164319,14712,149607,1
2020-01-23,山东省,潍坊市,370700,2793,373,12083,3045,19972,231,46475,1622,10047,1,0,0,0,164319,14712,149607,1
2020-01-23,山东省,威海市,371000,355,29,4497,201,8704,32,14299,1622,10047,2,0,0,0,164319,14712,149607,1
2020-01-23,山东省,日照市,371100,215,27,3048,187,4712,121,13917,1622,10047,1,0,0,0,164319,14712,149607,1
2020-01-23,山东省,临沂市,371300,1396,132,4647,721,14395,194,20493,1622,10047,2,0,0,0,164319,14712,149607,1
2020-01-23,河南省,郑州市,410100,1960,87,23591,637,58752,72,40242,4903,9605,3,0,0,0,164319,14712,149607,1
2020-01-23,河南省,洛阳市,410300,125,17,4287,129,9667,661,16060,4903,9605,1,0,0,0,164319,14712,149607,1
2020-01-23,河南省,三门峡市,411200,21,4,397,26,1528,10,2739,4903,9605,1,0,0,0,164319,14712,149607,1
2020-01-23,河南省,信阳市,411500,96,40,575,94,3740,7,3573,4903,9605,1,0,0,0,164319,14712,149607,1
2020-01-23,河南省,周口市,411600,207,34,2431,681,14304,21,21491,4903,9605,1,0,0,0,164319,14712,149607,1
2020-01-23,湖北省,武汉市,420100,371,40,18065,990,39744,126,31410,2804,5917,495,0,0,0,164319,14712,149607,1
2020-01-23,湖北省,十堰市,420300,52,6,2133,32,4671,9,3352,2804,5917,1,0,0,0,164319,14712,149607,1
2020-01-23,湖北省,宜昌市,420500,88,18,3046,121,6857,31,10098,2804,5917,1,0,0,0,164319,14712,149607,1
2020-01-23,湖北省,荆门市,420800,41,9,726,60,2959,105,2690,2804,5917,8,0,0,0,164319,14712,149607,1
2020-01-23,湖北省,孝感市,420900,135,10,952,254,4239,25,3236,2804,5917,22,0,0,0,164319,14712,149607,1
2020-01-23,湖北省,荆州市,421000,189,32,1348,253,4630,31,4230,2804,5917,8,0,0,0,164319,14712,149607,1
2020-01-23,湖北省,黄冈市,421100,98,11,1482,86,4740,15,8367,2804,5917,12,0,0,0,164319,14712,149607,1
2020-01-23,湖南省,长沙市,430100,50,40,14019,99,35101,57,106739,3174,6899,8,0,0,0,164319,14712,149607,1
2020-01-23,湖南省,株洲市,430200,568,7,2104,43,4782,23,8006,3174,6899,1,0,0,0,164319,14712,149607,1
2020-01-23,湖南省,湘潭市,430300,19,7,2000,22,2564,9,6208,3174,6899,1,0,0,0,164319,14712,149607,1
2020-01-23,湖南省,岳阳市,430600,53,11,1576,46,4940,79,14939,3174,6899,3,0,0,0,164319,14712,149607,1
2020-01-23,湖南省,郴州市,431000,37,9,812,21,3686,10,6522,3174,6899,1,0,0,0,164319,14712,149607,1
2020-01-23,湖南省,永州市,431100,100,14,801,59,4183,7,10004,3174,6899,4,0,0,0,164319,14712,149607,1
2020-01-23,湖南省,怀化市,431200,43,9,490,23,3536,4,5268,3174,6899,3,0,0,0,164319,14712,149607,1
2020-01-23,湖南省,娄底市,431300,60,7,942,20,3032,10,2355,3174,6899,3,0,0,0,164319,14712,149607,1
2020-01-23,广东省,广州市,440100,131,3,39952,1062,75125,157,383636,3469,11346,7,0,0,0,164319,14712,149607,1
2020-01-23,广东省,韶关市,440200,133,6,581,34,2549,12,2962,3469,11346,3,0,0,0,164319,14712,149607,1
2020-01-23,广东省,深圳市,440300,14371,803,63506,4954,87865,295,117277,3469,11346,15,0,2,0,164319,14712,149607,1
2020-01-23,广东省,珠海市,440400,433,20,5422,98,6769,35,8204,3469,11346,8,0,0,0,164319,14712,149607,1
2020-01-23,广东省,佛山市,440600,821,63,6532,715,11424,151,41437,3469,11346,6,0,0,0,164319,14712,149607,1
2020-01-23,广东省,湛江市,440800,180,8,1821,31,5425,23,4462,3469,11346,2,0,0,0,164319,14712,149607,1
2020-01-23,广东省,肇庆市,441200,139,27,886,81,3640,18,3703,3469,11346,1,0,0,0,164319,14712,149607,1
2020-01-23,广东省,惠州市,441300,930,121,4646,439,9141,39,6237,3469,11346,5,0,0,0,164319,14712,149607,1
2020-01-23,广东省,阳江市,441700,74,10,492,39,2351,3,2214,3469,11346,3,0,0,0,164319,14712,149607,1
2020-01-23,广东省,清远市,441800,54,7,389,21,2435,22,4222,3469,11346,1,0,0,0,164319,14712,149607,1
2020-01-23,广东省,中山市,442000,585,74,2661,334,10952,41,5657,3469,11346,2,0,0,0,164319,14712,149607,1
2020-01-23,广西壮族自治区,柳州市,450200,105,7,4053,40,6270,43,5842,2025,4926,2,0,0,0,164319,14712,149607,1
2020-01-23,广西壮族自治区,桂林市,450300,28,5,1234,22,6830,12,5756,2025,4926,2,0,0,0,164319,14712,149607,1
2020-01-23,广西壮族自治区,梧州市,450400,44,1,1119,8,2813,9,4772,2025,4926,1,0,0,0,164319,14712,149607,1
2020-01-23,广西壮族自治区,北海市,450500,15,2,1202,8,2267,16,2328,2025,4926,6,0,0,0,164319,14712,149607,1
2020-01-23,广西壮族自治区,百色市,451000,36,3,1071,17,3088,7,4038,2025,4926,1,0,0,0,164319,14712,149607,1
2020-01-23,广西壮族自治区,河池市,451200,27,0,407,5,2197,0,2979,2025,4926,1,0,0,0,164319,14712,149607,1
2020-01-23,海南省,海口市,460100,386,0,11252,68,12440,20,14147,2460,934,3,0,0,0,164319,14712,149607,1
2020-01-23,海南省,三亚市,460200,65,0,1062,8,1936,1,2927,2460,934,2,0,0,0,164319,14712,149607,1
2020-01-23,重庆市,万州区,500101,60,0,289,2,2001,6,1317,2026,3102,3,0,0,0,164319,14712,149607,1
2020-01-23,重庆市,涪陵区,500102,132,0,335,2,1049,9,2293,2026,3102,1,0,0,0,164319,14712,149607,1
2020-01-23,重庆市,大渡口区,500104,92,0,516,3,1172,3,622,2026,3102,1,0,0,0,164319,14712,149607,1
2020-01-23,重庆市,九龙坡区,500107,283,0,3451,47,0,15,6096,2026,3102,2,0,0,0,164319,14712,149607,1
2020-01-23,重庆市,渝北区,500112,600,0,3842,31,0,10,8826,2026,3102,2,0,0,0,164319,14712,149607,1
2020-01-23,重庆市,长寿区,500115,45,0,229,13,1051,12,5065,2026,3102,3,0,0,0,164319,14712,149607,1
2020-01-23,重庆市,永川区,500118,126,0,279,11,1859,11,2491,2026,3102,2,0,0,0,164319,14712,149607,1
2020-01-23,重庆市,开州区,500154,30,0,69,1,672,0,727,2026,3102,2,0,0,0,164319,14712,149607,1
2020-01-23,重庆市,垫江县,500231,32,0,78,4,654,0,453,2026,3102,2,0,0,0,164319,14712,149607,1
2020-01-23,重庆市,忠县,500233,27,0,101,1,1015,0,542,2026,3102,1,0,0,0,164319,14712,149607,1
2020-01-23,重庆市,云阳县,500235,60,0,43,1,496,0,768,2026,3102,1,0,0,0,164319,14712,149607,1
