6,1,511,0,2731,5,0,3068,8341,6,0,6,0,641,76,565
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,649,120,529
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,605,150,455
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,569,129,440
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,599,110,489
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,521,112,409
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,438,61,377
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,406,61,345
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,423,63,360
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,518,74,444
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,584,59,525
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,550,102,448
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,452,99,353
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,498,118,380
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,442,112,330
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,499,63,436
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,515,106,409
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,499,129,370
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,440,110,330
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,432,123,309
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,395,89,306
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,337,57,280
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,396,61,335
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,467,129,338
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,481,112,369
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,472,93,379
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,379,85,294
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,457,87,370
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,379,63,316
6,1,511,0,2731,5,0,3068,8341,6,0,6,0,394,61,333
