4,0,104,1,515,0,1155,3068,8341,1,0,1,0,605,150,455
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,569,129,440
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,599,110,489
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,521,112,409
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,438,61,377
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,406,61,345
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,423,63,360
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,518,74,444
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,584,59,525
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,550,102,448
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,452,99,353
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,498,118,380
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,442,112,330
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,499,63,436
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,515,106,409
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,499,129,370
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,440,110,330
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,432,123,309
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,395,89,306
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,337,57,280
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,396,61,335
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,467,129,338
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,481,112,369
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,472,93,379
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,379,85,294
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,457,87,370
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,379,63,316
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,394,61,333
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,435,87,348
4,0,104,1,515,0,1155,3068,8341,1,0,1,0,393,91,302
