78,18,942,57,6421,14,0,3068,8341,24,0,24,0,605,150,455
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,569,129,440
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,599,110,489
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,521,112,409
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,438,61,377
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,406,61,345
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,423,63,360
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,518,74,444
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,584,59,525
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,550,102,448
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,452,99,353
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,498,118,380
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,442,112,330
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,499,63,436
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,515,106,409
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,499,129,370
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,440,110,330
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,432,123,309
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,395,89,306
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,337,57,280
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,396,61,335
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,467,129,338
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,481,112,369
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,472,93,379
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,379,85,294
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,457,87,370
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,379,63,316
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,394,61,333
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,435,87,348
78,18,942,57,6421,14,0,3068,8341,24,0,24,0,393,91,302
