8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,641,76,565
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,649,120,529
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,605,150,455
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,569,129,440
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,599,110,489
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,521,112,409
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,438,61,377
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,406,61,345
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,423,63,360
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,518,74,444
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,584,59,525
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,550,102,448
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,452,99,353
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,498,118,380
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,442,112,330
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,499,63,436
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,515,106,409
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,499,129,370
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,440,110,330
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,432,123,309
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,395,89,306
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,337,57,280
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,396,61,335
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,467,129,338
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,481,112,369
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,472,93,379
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,379,85,294
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,457,87,370
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,379,63,316
8,1,334,4,2852,3,3619,3068,8341,24,0,24,0,394,61,333
