145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
145,0,142,3
